cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
15.000001,5.263158,10,5,5,10,0,15.000001,5,5,5.263158,5,10,5,15.000001,0,10,9.523809,0,5,5,5,5,10,10,5,5,19.047619,5,0,10,5,5,10,5,10,19.047619,5,5,5,5,14.285715,5,5,10,10,36.842106,0,5.263158,5,5.263158,0,5.263158,5,0,5,5,5,10,20,5,5,5,0,5,9.523809,5,0,5,14.285715,20,14.285715,0,5,9.523809,0,10,10,19.047619,5,5,15.000001,35,10.526316,5,5,19.047619,0,15.000001,5,0,5,10,5,5,5
19.047619,5,5.263158,5.263158,9.523809,15.000001,10,14.285715,5.263158,10,14.285715,10,10,5.263158,14.285715,9.523809,14.285715,10,9.523809,10,9.523809,5,5,10,10,5,5,15.000001,9.523809,9.523809,10,5,5.263158,10,30.000002,10,10.526316,10,40,5,5.263158,10.526316,5.263158,5.263158,10,10,9.523809,10,10,10,9.523809,10,10,5,10,10,9.523809,5,15.000001,19.047619,5,9.523809,35,10,5.263158,10,5,9.523809,9.523809,5.263158,10,15.000001,9.523809,5,5,9.523809,10,10,10,9.523809,5.263158,10,10,14.285715,9.523809,10,10,10,15.000001,9.523809,10,9.523809,10,5,5,10
14.285715,9.523809,9.523809,9.523809,5,10,9.523809,15.000001,9.523809,9.523809,14.285715,9.523809,9.523809,9.523809,20,10.526316,10,9.523809,10,5,5,9.523809,9.523809,15.000001,10,9.523809,9.523809,28.57143,10,9.523809,9.523809,9.523809,9.523809,13.636364,15.000001,10,22.727274,9.523809,5,9.523809,9.523809,10,9.523809,9.523809,5.263158,10,5,9.523809,9.523809,5,5,9.523809,9.523809,9.523809,9.523809,5,9.523809,9.523809,10,25,9.523809,5,9.523809,9.523809,9.523809,9.523809,5,5,5,14.285715,9.523809,19.047619,5,9.523809,9.523809,9.523809,9.523809,9.523809,23.809525,5,9.523809,20,66.66667,14.285715,5,5,10.526316,9.523809,25,5,9.523809,5.263158,10,9.523809,9.523809,5
5.263158,5,5,5,10,10.526316,5,10.526316,5,5.263158,5.555556,5,10,5.263158,10,5.263158,10,10,5,10,5.263158,5.263158,5.263158,10.526316,10,5.263158,5,10.526316,10,5.263158,10,5.263158,5,5.263158,5,10,10.526316,5,5,10,10,10,55,5,10,14.285715,40,5,10,5,10,5,5,5.263158,5,5,5.263158,5.263158,10,15.000001,5.263158,5.263158,5.263158,10,5,5.263158,5.263158,9.523809,5.263158,15.000001,5,10.526316,5.263158,5.263158,5.263158,5,15.000001,10,10.526316,5.263158,5.263158,10,5.263158,10.526316,5,9.523809,10,5.263158,10.526316,5.263158,5.263158,9.523809,5,5.263158,5.263158,5.263158
5.263158,5.263158,5.263158,9.523809,5,10.526316,5.263158,15.000001,10,10,10,5,5.263158,9.523809,15.789473,5.555556,5,10,5.263158,5,9.523809,9.523809,9.523809,10.526316,10,5,5.263158,20,14.285715,5,10,5.263158,5,10,10,10.526316,20,5.263158,10,5.263158,10.526316,10,52.63158,5.263158,10,5.263158,5.263158,5.263158,5,9.523809,5,5.263158,5.263158,5,36.842106,10,9.523809,5,10.526316,20,5.263158,9.523809,5,5.263158,10,10,5.263158,5.263158,9.523809,10.526316,5.263158,15.789473,9.523809,5,5,5.263158,5.263158,5.263158,15.789473,13.636364,5,11.111112,5,10.526316,10,5.263158,15.000001,5,23.809525,9.523809,5,5.263158,10,5,9.523809,9.523809
5,5,5,5,5,10,5,10,5,5,10,5,9.523809,5,10,5.263158,5.263158,5.263158,5,5,5,9.523809,5,10,0,9.523809,5,10.526316,10,5,0,5,10,5,0,5,10,5,0,5,10,10,10,5,5,5,5,5.263158,5.263158,0,5,5,5,5.263158,5,0,0,5,9.523809,5.555556,5,0,5,5,5,5,5,5,0,10,85.71429,10,5,5,5,5,5,5.263158,10,0,5,14.285715,5,9.523809,0,5,10,5,10.526316,0,5,9.523809,5.263158,5.263158,0,0
10,9.523809,9.523809,5.263158,5.263158,15.000001,9.523809,15.000001,9.523809,5.263158,10.526316,10,5.263158,10,20,10,9.523809,10,10,10,5.263158,5.263158,9.523809,10.526316,10,5.263158,9.523809,23.809525,15.789473,10,10.526316,9.523809,10,10,9.523809,10.526316,9.523809,5.263158,10,5,10.526316,10.526316,5,13.636364,10,10.526316,10,10,10,9.523809,5.263158,9.523809,10,9.523809,10,9.523809,10,9.523809,10.526316,25,5,9.523809,10,5.263158,5,5.263158,10,5,10,10,15.000001,10.526316,5.263158,5.263158,5.263158,5,10.526316,10,52.380955,9.523809,10,15.000001,40,10.526316,9.523809,9.523809,10,5.263158,15.789473,9.523809,5,10,15.000001,9.523809,10,10
10,5,5,9.523809,5,10,5,14.285715,5,9.523809,14.285715,5,9.523809,5,10,9.523809,5,9.523809,5,5,5,9.523809,5,10,5,10,5.263158,15.000001,15.000001,5,9.523809,5,10,5.263158,5,9.523809,0,5,5,5,10,5,5,5,5.263158,5,5,5,9.523809,9.523809,5,5.263158,5,5,5,5,9.523809,5,10,10.526316,9.523809,5,5,5,5,5,5,5,9.523809,10,10,10,9.523809,5,5,10,9.523809,10,14.285715,5,5,14.285715,85,14.285715,5,0,5,5,14.285715,9.523809,5.263158,5,10.526316,5,5,5
5.263158,10,10,5.263158,9.523809,15.000001,10,15.000001,5.263158,10,5.263158,5,5.263158,5.263158,19.047619,10.526316,10,10.526316,5,5.263158,9.523809,10,10.526316,15.000001,9.523809,5,9.523809,10,20,9.523809,10,10,10,15.000001,10,15.000001,10,9.523809,9.523809,10,15.000001,9.523809,10,10,14.285715,5.263158,9.523809,15.000001,5.263158,5.263158,9.523809,9.523809,10,5.263158,23.809525,10,5,5.263158,10.526316,23.809525,5.263158,5.263158,5,10,10,9.523809,9.523809,5.263158,5.263158,10.526316,5.263158,15.000001,9.523809,9.523809,9.523809,5,5.263158,5.263158,15.789473,5.263158,9.523809,15.789473,80,15.000001,10,10,5,9.523809,20,10,9.523809,5,19.047619,10,5,5
5,5,5,5,5,10.526316,5,15.000001,9.523809,5,10,5,9.523809,9.523809,10.526316,10,5,9.523809,5,5,5,5.263158,30.000002,14.285715,5,10,5,5,15.000001,5,5,5,5.263158,9.523809,9.523809,5.263158,5,5,38.095238,5,10,0,30.000002,5,5,10,5,9.523809,9.523809,5,5,5,5,9.523809,15.000001,5,5,5,10,15.789473,9.523809,9.523809,5,5,5,5,5,5,5,10,5,14.285715,5,5,5,5,5.263158,9.523809,14.285715,4.7619047,5.263158,15.000001,5,10.526316,5,5,0,5,19.047619,5,5,5,14.285715,5,5,5
14.285715,5,5,5,5,14.285715,5,14.285715,5,9.523809,10,5,14.285715,5,19.047619,5,5,9.523809,10,5,5,9.523809,9.523809,15.000001,5,5,5,5,19.047619,9.523809,10,10,14.285715,10,5,9.523809,5,5.263158,5.263158,5,15.000001,9.523809,45,5,10,10,5.263158,10,5,5,10,9.523809,10,5,15.000001,5,5.263158,9.523809,14.285715,23.809525,9.523809,5,9.523809,9.523809,5,5.263158,5.263158,5,9.523809,14.285715,14.285715,20,5,5,5,9.523809,9.523809,10,15.789473,5.263158,5,18.181818,5,10,9.523809,5,35,5.263158,16.666668,5,5,5.263158,15.789473,5,10,5.263158
10,5.263158,5,9.523809,10,5.555556,5,10.526316,5,5.263158,5.263158,10,5,5,15.000001,5.555556,5,5.263158,5,5,5.263158,5.263158,5.263158,10.526316,5.263158,5,10,5,15.000001,5.263158,9.523809,5,10,5.263158,5,5.263158,9.523809,5,5,10,10,5.263158,5.263158,5,10,5,5,10,5.263158,5,5,5.263158,5,5,40,5.263158,5,5,5.263158,15.000001,5,5,5.263158,5.263158,10,5,57.14286,5,5,5.555556,5,15.000001,5.263158,5.263158,5.263158,5,5.263158,5,15.000001,9.523809,9.523809,10.526316,5,10,5.263158,10,10,5,19.047619,5,5,9.523809,15.000001,10,5,9.523809
17.391304,5,5,0,0,10.526316,5,10.526316,5.263158,0,10,0,5.263158,5.263158,10,5.555556,5.263158,5,5,5,5,9.523809,5,10.526316,5,5.263158,0,5.263158,20,5.263158,0,5,5.263158,10,5.263158,10.526316,0,5.263158,5,0,15.000001,5,5,5.263158,0,10,5.263158,5.555556,5,5,5,10,5.263158,5.263158,10.526316,5,5,5.263158,10.526316,25,5.263158,5,5,5,5,5,78.94737,5,5,5.263158,5.263158,15.789473,5,14.285715,5,5.263158,10.526316,5.263158,19.047619,0,0,15.000001,5.263158,10,5,0,5,5,23.809525,5.263158,5,0,5,0,5,0
18.181818,5,40,10,9.523809,14.285715,5,10,5,10,5.263158,9.523809,5,5,5,5.555556,5,5,5,10,5,5,25,10,5,5,10,5,15.000001,9.523809,9.523809,5.263158,10,5.263158,5,9.523809,10,5,5.263158,9.523809,10,5,5.263158,5,10,10,5,5,5.263158,10,5.263158,10,5,5,10,5,5,5,10,15.000001,5,5.263158,5,5,5,5.263158,5,5.263158,5.263158,10,10,19.047619,5,10,5,5,9.523809,9.523809,19.047619,10,10,10.526316,5,10,15.000001,9.523809,10,5,15.000001,5,36.842106,10,5.263158,9.523809,5,10
13.636364,10,5,5,0,15.000001,10,23.809525,10,9.523809,15.000001,0,10.526316,14.285715,5,5.555556,14.285715,10,10,5,5.263158,5.263158,47.368423,15.000001,14.285715,9.523809,19.047619,9.523809,19.047619,5.263158,5,5,5.555556,10.526316,9.523809,10.526316,0,5.263158,13.636364,5.263158,15.000001,5.263158,13.636364,5.263158,14.285715,10,10,15.000001,10,5,9.523809,23.809525,14.285715,9.523809,10.526316,14.285715,5.263158,9.523809,10,20,5.263158,9.523809,5.263158,10,5.263158,9.523809,5.263158,9.523809,5,5,10,21.052631,5.263158,10,40,10,10,5.263158,23.809525,0,5,10,10,10.526316,20,5.263158,5.263158,10,19.047619,10,5,5,5,5.263158,5.263158,5
14.285715,5,5,5,5,10,5,10,10,5.263158,10,9.523809,9.523809,10,5.263158,10,5,9.523809,5,5,5,5,5,10,5,5,5.263158,5,10.526316,9.523809,5,10,9.523809,10,5,5,9.523809,5,0,5,10,5,5.263158,5,5,10,5,9.523809,9.523809,5,5,10,5,5,10,5,5,5,5,15.000001,9.523809,5.263158,4.7619047,9.523809,5,5,5,5,0,5,5.263158,10,5,5,9.523809,5,10,14.285715,10,5,5,5,5,10,10,5.263158,65,10,10,4.7619047,9.523809,5,5,5,35,5
0,9.523809,10,10,5.263158,15.000001,9.523809,15.000001,5,13.636364,15.000001,10,5,5.263158,9.523809,5.263158,5.263158,15.000001,5,5.263158,9.523809,5,10,19.047619,5.263158,5.263158,18.181818,14.285715,19.047619,5.263158,5.263158,5,5.555556,14.285715,5.263158,15.000001,5,10,40,10,15.000001,9.523809,5,9.523809,5.263158,10,38.095238,5.263158,10,10,10,19.047619,10,5.263158,15.000001,5.263158,9.523809,5.263158,19.047619,23.809525,10,5,5.263158,15.000001,10,10,13.636364,5.263158,10,5.263158,14.285715,20,9.523809,10,21.052631,5,10,10,11.111112,10,10,5,10,14.285715,9.523809,13.636364,10,10,20,5.263158,5.263158,10,5,14.285715,10,14.285715
14.285715,0,5,9.090909,5,14.285715,5,5.263158,5,0,35,0,5,5,5,5,5,15.000001,5,9.523809,5,5,35,10,5,0,10,0,15.789473,5,5,5,9.523809,10,9.523809,5,5,5,5,5.263158,10,0,10,5,5,5,9.523809,5,9.523809,5,5,15.000001,5,9.523809,10,5,5,9.523809,21.052631,20,5.263158,9.523809,5,5,9.523809,0,5,9.523809,5,4.7619047,5,15.789473,5,0,19.047619,5,9.523809,9.523809,15.000001,5,9.523809,5,5,14.285715,0,5,9.523809,10,10,5,5,4.7619047,5,5,9.523809,5
5.263158,10,5.263158,5.263158,10,15.000001,5.263158,20,10,10,5.263158,9.523809,5.263158,5,5,11.111112,5,19.047619,20,5.263158,5.263158,5,5.263158,15.000001,5.263158,9.523809,15.000001,9.523809,15.789473,5.263158,14.285715,5.263158,10.526316,10,5,10,5.263158,9.523809,5.263158,9.523809,15.000001,9.523809,5,5.263158,0,10,5.263158,5,5,5,5,19.047619,10,5,10,5,5.263158,5,40,21.052631,10,5.263158,38.095238,9.523809,5.263158,10,5.263158,5,5,5.263158,10,20,5.263158,9.523809,15.789473,5,10.526316,10,20,5,5,5.263158,5.263158,15.000001,10,5.263158,5.263158,10,15.789473,5,9.523809,5.263158,5.263158,5,5,5.263158
5,5,5,5,9.523809,5.263158,5,10,5,0,5,5,5,5,10,5.555556,5,10,85,5,5,9.523809,9.523809,10,9.523809,5,10,5,14.285715,9.523809,10,5,9.523809,10,5,10,5,5.263158,5,10,10,5,5,9.523809,5,10,5,10,5.263158,9.523809,5,10.526316,5,5,10,9.523809,10,5,5,15.000001,10,5,5,10,5,5,5,5,9.523809,5,10,15.000001,9.523809,5,14.285715,10,9.523809,5.263158,10,5,5,5,10,5.263158,5,5.263158,5,10,10,9.523809,5,5,5,5.263158,5.263158,9.523809
10,9.523809,5,5,14.285715,15.000001,9.523809,15.000001,10,14.285715,10,5,10,14.285715,10,5.263158,10,15.000001,10,5,9.523809,5.263158,38.095238,15.000001,5,9.523809,38.095238,10,19.047619,10,10,14.285715,10.526316,10.526316,10,10.526316,9.523809,14.285715,9.523809,10,15.000001,10,14.285715,9.523809,10,15.000001,10,10,14.285715,10,10,19.047619,10,10,15.000001,20,0,10,13.636364,20,10,10,10,10,10,10,10,10,10,10,14.285715,19.047619,9.523809,10,25,5,10.526316,14.285715,19.047619,10,10,9.523809,9.523809,14.285715,9.523809,10,10,9.523809,19.047619,10,10,10,9.523809,13.636364,10,5.263158
5.263158,5,9.523809,10,10,9.523809,5.263158,5,0,5,9.523809,10,9.523809,5.263158,10.526316,15.789473,5,11.111112,5,5.263158,5,5,5.263158,15.000001,10,5.263158,5.263158,5,20,9.523809,15.000001,9.523809,15.000001,5,5,14.285715,10,10,5.263158,14.285715,10.526316,5.263158,5,5,9.523809,9.523809,5,5,5.263158,10,5,10.526316,10,5,5.263158,23.809525,9.523809,5,5.263158,20,10,14.285715,5,5,15.000001,5,9.523809,5,5,5,10,23.809525,5.263158,5,15.789473,5,10,5.263158,20,5,5,5,5,10.526316,5.263158,10,9.523809,5,15.789473,0,65,5,5,5.263158,9.523809,5
9.523809,5.263158,5.263158,5.263158,5.263158,5,55,5,5.263158,5,5,5,5,5,10,10.526316,5.263158,14.285715,5,9.523809,5.263158,9.523809,5,10,5,5,5,5,15.000001,5.263158,10,5.263158,5,5,5,9.523809,5,5.263158,5,5.263158,10,10,5.263158,10,5,5.263158,5,5,5,5,5.263158,10,5,5,10,11.111112,5,5,5,19.047619,5.263158,5,5.263158,5,10,5.263158,5.263158,5,5,9.523809,10,10.526316,5,5.263158,10,9.523809,9.523809,5.263158,10.526316,5,5,5.263158,5.263158,10,5,10,5.263158,5.263158,10.526316,9.523809,40,9.523809,5.263158,5,5,9.523809
10,9.523809,9.523809,9.523809,14.285715,10,20,5.263158,14.285715,10,9.523809,5,5.263158,9.523809,10,20,9.523809,15.000001,10,9.523809,10,10,9.523809,10.526316,10,9.523809,5.263158,10,20,10,10,5,15.000001,10,9.523809,10.526316,9.523809,5,9.523809,10,22.727274,5,15.000001,5,10,14.285715,40,10,10,10,9.523809,20,10,10,15.000001,22.727274,10,10,9.523809,25,10,15.000001,38.095238,10,15.000001,10,9.523809,10,10,10,10,19.047619,9.523809,9.523809,5,5.263158,10.526316,14.285715,20,10,10,9.523809,9.523809,15.000001,9.523809,15.000001,9.523809,9.523809,19.047619,5.263158,5,5.263158,9.523809,10,5.263158,5
5,5,5,5,5,5,5,4.7619047,5,5,9.523809,5,5,0,10,10,0,10,33.333336,0,5,5,5,5.263158,5,5,5,5,10,5,10,5,5,5,5,10,5,9.523809,10,9.523809,10,5,30.000002,5,5,0,9.523809,5,5,4.7619047,5,10,5,5,10,10.526316,5,5,5,10,10,5.263158,0,5,10,5,5,5,5,5,40,10.526316,5,5,5,5,5,5,5.263158,5,5,5,5,5,5,5.263158,5.263158,5,5.263158,5,5,5,5,5,9.523809,5
10,10,9.523809,14.285715,10,5,9.523809,10,10,9.523809,10,10,10,10,15.000001,21.052631,10,15.789473,15.000001,10,9.523809,9.523809,36.842106,15.000001,9.523809,5.263158,9.523809,10,23.809525,10,23.809525,14.285715,10.526316,5,10,10,10,5.263158,9.523809,10,15.000001,10,10,9.523809,9.523809,14.285715,5,9.523809,14.285715,10,5.263158,15.000001,10,9.523809,15.000001,23.809525,9.523809,10,10,25,14.285715,14.285715,14.285715,10,19.047619,14.285715,40,9.523809,10,14.285715,10,20,10,10,14.285715,9.523809,18.181818,10,20,9.523809,10,5.263158,10,10.526316,5.263158,18.181818,9.523809,10,19.047619,9.523809,10,9.523809,9.523809,9.523809,10,10
5.263158,5,0,5.263158,10,5,5,5,10,5,0,5,5,5,5.263158,10.526316,5,14.285715,0,5,5,0,5,10,5,5,5,5,10.526316,5,26.31579,0,10,5,65,10,5,5,5,5.263158,10,10,5,5,5,10,5,5,5,5,5,10.526316,9.523809,5,5.263158,10.526316,0,5,0,19.047619,5.263158,5.263158,5,5,10.526316,5,5,5,5,5,9.523809,19.047619,5,0,5,5,5.263158,10,14.285715,5,0,5,0,10,5,5.263158,5,0,10.526316,0,5,5,5,5,5,5
5.263158,5,10,10,10,10,5.263158,5,10,0,9.523809,0,9.523809,5,14.285715,15.789473,9.523809,15.000001,9.523809,5.263158,5.263158,10,5.263158,15.000001,0,5,5.263158,5,10,9.523809,10,10,20,5.263158,78.94737,10,14.285715,5,5.263158,10,15.789473,9.523809,5,5.263158,10,15.000001,5.263158,5.263158,10.526316,5,5,15.000001,10,5.263158,14.285715,10,5.263158,5,9.523809,20,14.285715,18.181818,5,10,10,14.285715,10,5.263158,5,5.263158,10.526316,15.789473,10.526316,9.523809,10,5.263158,5.263158,5.263158,15.789473,5.263158,9.523809,5,10,15.000001,10,15.000001,10,9.523809,15.000001,13.636364,5,5.263158,5.263158,10,5.263158,5
5,5.263158,0,5,5,5,5,5,5,5.263158,0,5,0,10,5.263158,20,5,19.047619,0,5,5,0,5,10,5,5,5,0,5,5.263158,10,0,10.526316,5,30.000002,5.263158,0,10,66.66667,9.523809,9.523809,5.263158,5.263158,5,0,5,5,5,9.523809,5,5,10,5,5,5.263158,0,5,5,0,11.111112,5.263158,0,5.263158,0,5.263158,5.263158,5,5,5,5,5,15.000001,10,5.263158,5,5,5.263158,5,15.000001,5,0,5,0,10,0,5.263158,5,0,15.000001,0,5,5,5,5,5,5
6.666667,8.196721,8.064516,5,8.196721,5,6.557377,5,6.666667,6.557377,5,5,22.950819,6.557377,8.333334,10,6.666667,10,8.064516,5,5,6.557377,6.557377,10.169491,5,10,5,6.557377,5,6.557377,8.333334,6.666667,14.516129,6.557377,11.4754095,8.333334,9.836065,11.4754095,5,6.666667,3.3898306,6.557377,80.327866,6.557377,6.557377,8.333334,6.557377,6.557377,5.0847454,5,6.557377,11.666667,6.666667,6.557377,10,6.4516125,29.508198,5,5,14.754099,8.196721,4.9180326,5,8.196721,25,5,6.666667,5,5,6.666667,6.666667,11.864407,9.836065,4.9180326,5,5,8.196721,8.196721,11.666667,6.557377,6.557377,6.666667,14.754099,6.666667,6.557377,4.9180326,5.0847454,5,11.666667,6.557377,5,5,5,5.0847454,6.557377,5
