cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
33.333336,25,25,25,21.052631,20,31.578945,60.000004,25,21.052631,26.31579,20,52.380955,25,25,45,21.052631,25,25,30.000002,21.052631,20,25,35,20,50,42.105263,47.61905,30.000002,16.666668,42.857143,25,40,25,20,20,35,20,30.000002,50,21.052631,20,25,21.052631,33.333336,20,25,31.578945,20,16.666668,50,25,31.578945,20,25,25,25,25,38.095238,63.15789,23.809525,20,30.000002,40,25,31.578945,21.052631,57.894737,52.380955,20,33.333336,20,21.052631,35,21.052631,21.052631,20,21.052631,25,20,40,20,30.000002,16.666668,21.052631,23.809525,36.842106,25,21.052631,25,23.809525,21.052631,26.31579,45,25,21.052631
1.2102875,0.6051437,0.7564297,0.60606056,0.60606056,0.75757575,1.0606061,1.2121211,0.9063444,0.60606056,0.60698026,0.9077156,1.0622154,0.75757575,0.60698026,0.7564297,0.60606056,0.60606056,0.60606056,0.6051437,0.755287,0.6051437,0.60606056,0.6051437,0.9077156,0.75872535,1.0590014,1.3615733,0.9077156,0.755287,0.75872535,0.45454544,1.0606061,0.75757575,0.4552352,0.60606056,0.60790277,0.6051437,0.7564297,0.60790277,0.45454544,0.45454544,0.60698026,0.6051437,0.60698026,0.9063444,0.60606056,0.75757575,0.75757575,0.30349013,1.2102875,0.60606056,1.0574019,0.45454544,98.63843,0.7564297,0.7564297,0.75757575,0.75757575,0.9104704,0.7564297,0.60606056,0.60606056,0.6051437,0.60606056,0.9063444,0.7564297,0.9090909,0.9090909,0.60606056,0.75757575,0.30349013,0.60606056,0.60606056,0.7564297,0.4538578,0.7564297,0.60606056,0.60606056,0.60606056,0.60698026,0.45454544,0.7564297,0.9077156,0.6051437,0.60606056,1.0590014,0.60606056,0.7564297,0.60698026,0.60698026,0.4538578,1.0574019,0.9090909,0.75757575,0.6042296
28.57143,21.052631,25,35,23.809525,25,54.545456,28.57143,20,21.052631,25,35,25,25,38.095238,26.31579,27.272728,25,35,19.047619,25,25,23.809525,25,21.052631,21.052631,23.809525,21.052631,27.777779,21.052631,25,20,31.578945,23.809525,47.61905,23.809525,23.809525,21.052631,22.222223,45,28.57143,26.31579,21.052631,25,30.000002,26.31579,21.052631,40,31.578945,21.052631,21.052631,15.000001,36.842106,25,50,25,16.666668,35,33.333336,23.809525,23.809525,28.57143,25,20,21.052631,21.052631,21.052631,47.61905,25,33.333336,25,23.809525,25,42.857143,25,19.047619,15.789473,21.052631,22.222223,23.809525,23.809525,21.052631,25,42.857143,21.052631,56.521736,25,30.000002,21.052631,35,28.57143,25,21.052631,40,25,22.222223
22.222223,21.052631,21.052631,26.31579,15.789473,15.000001,21.052631,21.052631,15.789473,10.526316,16.666668,22.222223,10.526316,20,21.052631,21.052631,15.789473,21.052631,21.052631,15.789473,11.764706,21.052631,23.529411,11.111112,20,20,21.052631,47.368423,31.578945,20,21.052631,15.789473,25,20,31.578945,16.666668,19.047619,21.052631,20,38.095238,22.222223,28.57143,20,16.666668,15.789473,11.111112,25,21.052631,30.000002,10,23.809525,15.789473,42.105263,21.052631,65,16.666668,25,40,33.333336,21.052631,21.052631,40,26.31579,20,20,20,21.052631,25,15.789473,30.000002,28.57143,15.789473,27.777779,30.000002,21.052631,10,20,25,25,10.526316,35,28.57143,15.789473,36.842106,23.809525,36.842106,25,31.578945,20,20,25,26.31579,33.333336,15.789473,21.052631,11.111112
26.31579,42.857143,31.578945,63.15789,35,30.000002,41.17647,30.000002,33.333336,35,35,36.842106,35,31.578945,31.578945,31.578945,35,31.578945,33.333336,35,35,30.000002,38.095238,40,35,35,31.578945,63.15789,30.000002,31.578945,45,35,36.842106,31.578945,31.578945,35,35,33.333336,31.578945,52.63158,33.333336,35,36.842106,40,36.842106,33.333336,36.842106,38.095238,35,31.578945,33.333336,31.578945,63.15789,35,36.842106,35,52.63158,35,35,36.842106,31.578945,55.555557,33.333336,31.578945,38.88889,38.095238,42.105263,30.000002,25,31.578945,36.842106,20,47.368423,50,35,15.000001,50,31.578945,35,19.047619,42.105263,38.095238,38.88889,50,26.31579,31.578945,36.842106,31.578945,35,31.578945,36.842106,31.578945,44.444447,36.842106,35,33.333336
26.31579,36.842106,30.000002,61.904762,25,28.57143,40,30.000002,35,31.578945,33.333336,38.095238,33.333336,30.000002,33.333336,33.333336,31.818182,30.000002,33.333336,28.57143,33.333336,33.333336,30.000002,47.368423,31.818182,28.57143,35,68.42105,47.61905,31.578945,26.31579,25,33.333336,30.000002,42.105263,33.333336,21.052631,26.31579,52.63158,47.368423,30.000002,30.000002,33.333336,30.000002,42.105263,28.57143,30.000002,28.57143,30.000002,31.818182,40,25,60.000004,33.333336,26.31579,26.31579,57.894737,26.31579,35,33.333336,30.000002,52.63158,35,30.000002,38.095238,35,30.000002,26.31579,33.333336,30.000002,30.000002,25,45,47.368423,28.57143,26.31579,31.818182,30.000002,35,30.000002,40,30.000002,40.909092,47.61905,25,30.000002,25,28.57143,33.333336,30.000002,30.000002,30.000002,40,50,33.333336,33.333336
40,47.61905,33.333336,68.42105,30.000002,35,50,33.333336,38.095238,38.095238,35,42.105263,30.000002,35,31.578945,35,31.578945,38.095238,40.909092,31.578945,40.909092,31.578945,31.578945,55,42.105263,31.578945,31.578945,75,50,42.857143,35,33.333336,42.857143,35,50,42.857143,30.000002,35,55,52.380955,33.333336,33.333336,35,31.578945,52.380955,31.578945,30.000002,35,42.857143,35,42.857143,35,63.15789,40,20,33.333336,60.000004,33.333336,31.578945,35,30.000002,57.894737,30.000002,33.333336,45.454548,30.000002,30.000002,33.333336,30.000002,40,33.333336,33.333336,50,50,35,28.57143,36.842106,40,47.61905,30.000002,45,30.000002,40,52.63158,30.000002,33.333336,35,31.578945,26.31579,33.333336,33.333336,33.333336,50,55,31.578945,30.000002
31.578945,45,35,71.42857,30.000002,31.578945,50,31.578945,36.842106,42.857143,31.578945,40,40,35,35,35,38.095238,27.777779,31.578945,31.578945,35,35,35,57.14286,35,30.000002,35,75,38.095238,35,40,31.578945,35,38.095238,44.444447,42.105263,38.095238,30.000002,60.000004,60.000004,31.578945,31.578945,31.578945,35,50,33.333336,31.578945,26.31579,40,31.578945,35,30.000002,68.42105,40,35,30.000002,63.636364,31.578945,31.578945,31.578945,31.578945,65,35,38.095238,42.105263,35,45,31.578945,30.000002,38.095238,27.777779,27.777779,50,57.14286,35,50,40,35,38.88889,31.578945,45,35,40,50,35,31.578945,31.578945,38.095238,31.578945,27.777779,35,31.578945,31.578945,61.904762,30.000002,30.000002
31.578945,45,31.578945,63.15789,26.31579,30.000002,42.105263,35,31.578945,31.578945,35,42.105263,31.578945,31.578945,35,25,35,35,35,31.578945,36.842106,35,36.842106,57.894737,35,31.578945,31.578945,71.42857,36.842106,36.842106,40,31.578945,35,35,45,38.095238,35,35,55,38.095238,38.095238,35,30.000002,33.333336,45,31.578945,36.842106,31.578945,40,35,36.363636,30.000002,66.66667,36.842106,31.578945,35,57.894737,33.333336,36.842106,35,33.333336,60.000004,35,44.444447,40,35,40,31.578945,42.105263,40,35,35,47.61905,47.368423,36.842106,42.105263,30.000002,35,42.105263,33.333336,40,35,36.842106,50,30.000002,31.578945,35,30.000002,33.333336,35,31.578945,35,30.000002,52.63158,31.578945,31.578945
36.842106,47.61905,35,71.42857,38.095238,31.578945,47.61905,31.578945,36.842106,36.842106,31.578945,45.454548,35,33.333336,36.842106,36.842106,35,38.095238,33.333336,35,35,36.842106,40,57.14286,38.095238,30.000002,42.857143,73.68421,35,40,42.105263,35,36.842106,36.842106,50,50,30.000002,31.578945,57.894737,31.578945,31.578945,31.578945,31.578945,31.578945,55,35,31.578945,31.578945,40,35,31.578945,33.333336,65,36.842106,30.000002,30.000002,65,36.842106,35,35,26.31579,66.66667,31.578945,55,36.842106,31.578945,45,31.578945,35,40,35,40,55,55,35,47.61905,45,36.842106,50,35,47.368423,35,40,57.14286,31.578945,35,35,31.578945,31.578945,31.578945,31.578945,35,45,52.63158,33.333336,35
