cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
33.333336,25,25,23.809525,45,26.31579,35,23.809525,25,33.333336,23.809525,20,36.842106,25,23.809525,33.333336,27.272728,25,23.809525,20,23.809525,28.57143,25,25,61.904762,28.57143,33.333336,23.809525,40.909092,20,28.57143,20,36.363636,28.57143,47.368423,25,26.31579,33.333336,30.000002,15.789473,25,30.000002,45,21.052631,25,21.052631,25,26.31579,30.000002,23.809525,50,61.11111,25,43.47826,30.000002,16.666668,20,47.368423,47.61905,38.095238,21.052631,45,31.578945,42.857143,25,31.818182,30.000002,40,36.842106,28.57143,52.63158,34.782608,20,25,31.818182,35,20,20,20,21.052631,21.052631,23.809525,21.052631,25,25,23.809525,25,33.333336,28.57143,21.052631,20,25,31.818182,33.333336,21.052631,25
38.095238,25,23.809525,15.789473,47.61905,23.809525,33.333336,23.809525,23.809525,40.909092,20,20,45.454548,22.727274,25,33.333336,15.789473,23.809525,20,15.789473,20,15.789473,20,20,57.14286,20,25,19.047619,40.909092,23.809525,16.666668,20,28.57143,23.809525,50,23.809525,31.818182,25,28.57143,20,23.809525,23.809525,38.095238,19.047619,23.809525,30.000002,21.052631,22.727274,27.272728,20,42.857143,65.21739,15.789473,38.095238,15.789473,20,23.809525,47.61905,42.857143,30.000002,23.809525,42.857143,28.57143,40,20,16.666668,25,38.095238,33.333336,20,54.545456,21.052631,23.809525,20,20,33.333336,23.809525,23.809525,38.095238,23.809525,23.809525,20,20,19.047619,15.000001,20,20,38.095238,15.000001,22.727274,25,20,20,30.000002,22.727274,20
50,25,21.052631,23.809525,30.000002,20,31.578945,20,15.000001,28.57143,33.333336,23.809525,30.000002,25,21.052631,28.57143,20,21.052631,28.57143,23.809525,19.047619,31.818182,23.809525,20,38.095238,23.809525,28.57143,20,22.222223,20,27.272728,23.809525,38.095238,25,45.454548,20,35,25,31.818182,23.809525,20,33.333336,30.000002,20,23.809525,31.818182,36.363636,21.052631,10,21.052631,25,50,20,30.000002,19.047619,22.727274,23.809525,42.857143,28.57143,25,23.809525,38.095238,23.809525,33.333336,20,23.809525,28.57143,25,38.095238,20,50,19.047619,20,15.789473,25,35,20,25,25,23.809525,20,28.57143,28.57143,20,23.809525,23.809525,25,31.578945,15.000001,30.000002,40.909092,33.333336,25,30.000002,38.095238,30.000002
2.2038567,0.6944445,0.69348127,0.96952903,0.554785,0.8333334,0.5555556,0.554785,0.69252074,0.41724616,0.5555556,0.554785,0.8310249,0.5555556,0.8310249,0.554785,0.5540166,0.69252074,0.69348127,0.5555556,0.2773925,0.8321775,0.8321775,0.69252074,0.5555556,0.69348127,0.69348127,0.5555556,1.5235456,0.69348127,98.89197,0.69252074,1.10957,0.6944445,0.8333334,0.554785,1.8055556,0.554785,0.8333334,0.69348127,0.4166667,0.6944445,0.69252074,0.554785,0.4166667,0.69348127,0.5555556,0.41724616,0.2777778,0.554785,0.8321775,0.55632824,0.8321775,0.96952903,0.8310249,0.69348127,0.554785,0.9708738,0.96952903,0.69252074,0.4166667,0.9708738,0.5555556,0.4166667,0.554785,0.8310249,0.4166667,0.5555556,0.41608876,0.6944445,1.2482662,0.5555556,0.69541025,0.69348127,0.8310249,0.8333334,0.96952903,0.69252074,0.69348127,0.5555556,0.2777778,0.8310249,0.69348127,0.69348127,0.9708738,0.69541025,0.8321775,0.69348127,0.69348127,1.10957,1.1111112,0.5555556,0.554785,0.8310249,0.8321775,0.8333334
19.047619,15.789473,23.809525,20,15.000001,33.333336,19.047619,20,19.047619,19.047619,15.000001,20,36.363636,23.809525,19.047619,20,5.263158,21.052631,23.809525,23.809525,10,20,28.57143,15.000001,19.047619,20,30.000002,30.000002,20,20,52.63158,20,20,20,23.809525,20,30.000002,15.789473,31.578945,20,10,15.789473,20,15.789473,23.809525,21.052631,25,23.809525,20,23.809525,20,20,28.57143,21.052631,20,20,20,20,38.095238,20,20,19.047619,20,25,22.727274,20,20,28.57143,10.526316,31.818182,23.809525,23.809525,23.809525,23.809525,25,25,15.789473,15.789473,45,25,15.000001,23.809525,20,19.047619,10,20,23.809525,20,15.000001,28.57143,33.333336,15.000001,20,25,15.789473,23.809525
11.111112,28.57143,33.333336,20,28.57143,35,25,27.272728,23.809525,23.809525,23.809525,20,30.000002,22.727274,20,19.047619,20,30.434782,23.809525,15.000001,23.809525,20,25,20,19.047619,28.57143,33.333336,31.578945,15.000001,20,27.272728,15.000001,20,15.000001,23.809525,19.047619,33.333336,23.809525,38.095238,25,20,15.000001,15.789473,27.272728,15.789473,20,33.333336,30.434782,30.000002,23.809525,23.809525,22.727274,20,23.809525,20,22.727274,22.727274,25,25,15.000001,23.809525,21.052631,31.818182,27.272728,20,15.000001,20,20,14.285715,31.578945,23.809525,30.434782,19.047619,28.57143,20,19.047619,23.809525,23.809525,15.789473,31.818182,19.047619,23.809525,22.727274,15.789473,19.047619,23.809525,75,20,36.363636,31.578945,28.57143,20,15.000001,15.000001,36.363636,28.57143
20,20,28.57143,21.052631,5,38.095238,23.809525,15.000001,15.000001,20,30.000002,23.809525,31.578945,15.789473,23.809525,20,19.047619,25,15.789473,20,20,19.047619,22.727274,20,15.789473,28.57143,40,36.363636,19.047619,20,28.57143,20,20,19.047619,20,19.047619,26.31579,15.000001,36.842106,25,19.047619,15.000001,19.047619,20,19.047619,19.047619,35,25,45,20,20,25,15.000001,30.000002,23.809525,15.789473,19.047619,23.809525,20,22.727274,15.000001,15.000001,25,22.222223,20,20,19.047619,25,20,25,21.052631,20,15.000001,26.31579,15.000001,19.047619,19.047619,15.000001,20,21.052631,20,20,20,15.000001,15.789473,19.047619,73.68421,15.000001,26.31579,23.809525,25,19.047619,19.047619,20,30.000002,20
15.789473,20,26.31579,20,14.285715,31.578945,15.000001,20,15.789473,15.000001,26.31579,20,30.000002,20,15.000001,20,15.789473,16.666668,15.000001,15.000001,20,15.789473,15.789473,15.000001,15.000001,22.222223,40,31.578945,15.000001,21.052631,21.052631,15.789473,30.000002,20,36.842106,15.789473,20,20,26.31579,21.052631,20,15.789473,15.789473,15.789473,15.789473,15.000001,35,16.666668,38.095238,15.789473,26.31579,21.052631,15.000001,28.57143,15.789473,20,15.789473,11.111112,15.000001,15.789473,15.789473,15.789473,15.789473,30.000002,22.222223,15.000001,31.578945,20,15.000001,21.052631,16.666668,15.789473,20,28.57143,20,20,15.789473,19.047619,15.000001,15.789473,20,15.000001,15.000001,15.000001,15.789473,15.789473,38.095238,15.789473,33.333336,15.000001,15.789473,15.789473,20,15.000001,20,20
20,23.809525,23.809525,19.047619,20,35,35,20,19.047619,23.809525,30.000002,25,38.095238,19.047619,20,23.809525,19.047619,23.809525,20,15.789473,19.047619,20,20,20,15.000001,28.57143,38.095238,30.000002,23.809525,28.57143,28.57143,22.727274,28.57143,20,35,23.809525,19.047619,23.809525,35,28.57143,23.809525,19.047619,22.727274,26.086956,20,23.809525,35,27.272728,40,23.809525,23.809525,26.31579,20,30.000002,23.809525,19.047619,20,22.727274,20,23.809525,19.047619,23.809525,65,33.333336,33.333336,20,23.809525,28.57143,20,27.272728,34.782608,23.809525,19.047619,31.578945,20,19.047619,23.809525,20,23.809525,27.272728,22.727274,23.809525,20,23.809525,22.727274,22.727274,23.809525,19.047619,33.333336,23.809525,27.272728,27.272728,20,20,19.047619,23.809525
20,21.052631,20,15.789473,15.000001,36.842106,73.68421,20,20,15.789473,28.57143,23.809525,30.000002,15.789473,20,20,15.789473,28.57143,20,23.809525,15.789473,19.047619,19.047619,20,15.789473,30.000002,36.842106,30.000002,23.809525,28.57143,25,20,30.000002,15.000001,33.333336,25,15.000001,19.047619,31.578945,26.31579,21.052631,20,20,15.789473,15.789473,15.789473,33.333336,28.57143,42.857143,15.789473,25,28.57143,15.000001,31.818182,21.052631,20,20,20,15.789473,20,20,21.052631,20,31.578945,21.052631,15.000001,23.809525,21.052631,15.789473,26.31579,25,15.789473,15.789473,28.57143,20,15.789473,15.789473,20,23.809525,20,25,21.052631,23.809525,20,20,23.809525,20,15.000001,31.578945,15.000001,25,20,19.047619,20,25,20
