cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,95.2381,100,95.2381,100,100,100,100,100,100,100,100,95.2381,100,95.2381,100,100,100,95,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,95,100,100,100,95.2381,100,100,100,100,95.2381,100,100,100,100,95.2381,100,100,95,100,100,100,100,100,95.2381,100,100,100,95.2381,100,95.2381,100,100,100,100,80.952385,100,100,100,100,100,100,100,95.2381,95.2381,100,100,100,95,100,95.454544,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,95,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,95.454544,100,100,95.2381,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
95,100,100,95.2381,100,100,100,100,95.2381,100,95,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,95,100,95.2381,100,100,100,100,100,100,100,95.2381,100,100,100,100,95,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,95,100,100,100,100,100,100,95,95.2381,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.71429,95,100,95.2381,100,100,100,95,100,100,100,100,100,100,95.2381
89.47369,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,95.2381,100,100,100,100,95.454544,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,95.454544,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,95,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,95.2381,100,100,100,95.454544,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100
100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90.47619,95.2381,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
47.368423,100,95,100,100,100,95.2381,95.2381,100,100,100,95,100,100,100,95.2381,95.2381,84.210526,100,100,100,100,95,100,100,100,100,100,100,100,100,100,95.2381,100,100,100,100,100,100,95,100,100,94.73685,95.2381,100,100,100,95.2381,100,100,95,95.2381,100,100,100,100,100,100,95.2381,100,95.2381,100,100,100,100,100,95,100,95.2381,100,100,100,95.454544,100,100,95,95,100,100,100,100,100,100,100,100,95.2381,95,100,100,95,95.2381,100,95.2381,95.2381,100,100
