cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
55,63.15789,60.000004,85,57.894737,30.000002,63.15789,81.818184,63.15789,63.15789,65,57.894737,65,80,76.190475,55,68.42105,60.000004,63.15789,85,55.555557,65,60.000004,52.380955,60.000004,60.000004,65,60.000004,60.000004,66.66667,70,66.66667,80.952385,65,73.68421,57.894737,65,70,65,68.42105,57.894737,70,65,61.904762,60.000004,57.894737,57.894737,68.42105,60.000004,55,81.818184,63.15789,60.000004,52.63158,76.190475,65,61.904762,63.15789,63.15789,57.894737,68.42105,68.42105,66.66667,80.952385,60.000004,73.68421,55,63.15789,55,60.000004,57.14286,65,57.14286,57.894737,70,55,61.904762,63.15789,65,70,66.66667,80.952385,76.190475,57.14286,63.15789,63.15789,70,65,63.15789,68.42105,63.15789,61.904762,60.000004,55,52.380955,75
61.904762,60.000004,50,75,47.368423,65,50,75,45,50,50,42.857143,55,28.57143,40,47.368423,55,47.61905,42.857143,80.952385,42.857143,47.61905,50,50,45,45,55,42.105263,50,47.368423,61.904762,50,71.42857,50,61.904762,45,47.368423,55,60.000004,45,45,42.105263,52.63158,55.555557,42.857143,42.857143,50,52.380955,55,52.63158,80,50,50,50,70,47.368423,47.61905,55,59.090908,45.454548,57.14286,45,52.63158,63.15789,50,45,47.368423,52.63158,45,55,52.380955,55,50,52.380955,60.000004,47.368423,52.63158,47.61905,55,50,50,80,70,45,52.380955,55,52.63158,45,45,47.61905,50,57.14286,42.105263,45,42.105263,66.66667
76.190475,66.66667,60.000004,80.952385,61.904762,76.190475,45.454548,80,55,60.000004,52.380955,55,57.14286,57.14286,57.14286,60.000004,59.090908,60.000004,57.894737,84.210526,55,60.000004,57.14286,65,55,61.904762,60.000004,57.14286,65,60.000004,63.15789,60.000004,73.68421,60.000004,60.000004,57.894737,52.380955,65,63.15789,52.380955,60.000004,61.904762,57.14286,61.904762,57.14286,60.000004,60.000004,60.000004,60.000004,57.14286,85.71429,65,63.15789,60.000004,76.190475,61.904762,55,68.42105,55,55,55,61.904762,57.14286,71.42857,55,60.000004,65,65,55,60.000004,47.368423,60.000004,65,70,65,57.14286,60.000004,63.15789,57.894737,60.000004,63.15789,85.71429,80.952385,63.15789,50,60.000004,65,50,63.15789,68.42105,50,71.42857,52.380955,55,65,70
65,55,55,73.68421,60.000004,70,70,73.68421,50,50,50,65,47.368423,52.63158,47.368423,52.380955,52.63158,50,50,78.94737,52.63158,50,45,55,50,50,60.000004,47.368423,63.15789,45,63.15789,45,70,50,55,47.61905,52.380955,60.000004,57.894737,50,55,47.368423,57.14286,55,47.368423,61.904762,55,60.000004,57.14286,52.63158,78.94737,55,52.380955,60.000004,68.42105,60.000004,60.000004,57.14286,52.63158,50,50,47.368423,47.368423,66.66667,55,55,45,55,55,52.380955,45,55,61.11111,66.66667,60.000004,47.368423,55,45,57.14286,45,55,75,68.42105,45,50,45,63.15789,45,55,55,55,63.15789,50,55,50,65
76.190475,57.894737,63.15789,76.190475,70,75,23.809525,80,52.63158,65,57.894737,70,57.14286,61.904762,55,57.894737,55,52.63158,68.42105,80.952385,57.14286,57.14286,66.66667,66.66667,63.15789,65,71.42857,57.894737,75,60.000004,71.42857,50,80,55,61.904762,60.000004,55,66.66667,60.000004,57.894737,55,65,65,78.94737,55,57.894737,68.42105,60.000004,63.15789,60.000004,88.88889,61.904762,65,66.66667,75,61.904762,52.63158,70,60.000004,57.894737,47.368423,60.000004,55,71.42857,52.63158,52.380955,65,65,57.894737,52.63158,61.904762,55,66.66667,76.190475,70,60.000004,65,63.15789,60.000004,50,70,70,75,50,65,65,70,57.894737,60.000004,66.66667,60.000004,68.42105,52.63158,52.63158,60.000004,78.94737
76.190475,65,61.904762,78.94737,65,78.94737,63.15789,75,52.63158,61.904762,60.000004,72.72727,57.894737,52.63158,52.63158,61.904762,55,52.63158,68.42105,85,52.63158,52.63158,50,60.000004,60.000004,57.14286,68.42105,52.380955,68.42105,52.380955,68.42105,60.000004,76.190475,57.894737,60.000004,50,55,66.66667,60.000004,47.368423,55,55,55,63.15789,52.63158,52.63158,61.904762,60.000004,60.000004,55,80,63.15789,57.894737,63.15789,75,52.63158,52.63158,71.42857,60.000004,55,50,47.368423,52.63158,72.22222,60.000004,52.63158,55,65,50,55,47.368423,63.15789,70,70,70,57.894737,63.15789,47.368423,60.000004,71.42857,61.904762,55.555557,75,52.63158,55,60.000004,70,50,47.368423,63.15789,50,75,52.380955,50,57.894737,71.42857
63.15789,60.000004,60.000004,76.190475,60.000004,66.66667,55,71.42857,50,61.11111,52.63158,68.42105,52.380955,55,55,60.000004,50,45,57.14286,80,47.368423,60.000004,50,57.894737,55,52.63158,57.14286,52.380955,71.42857,47.368423,65,52.63158,73.68421,55,57.894737,47.368423,57.894737,63.15789,60.000004,50,50,55.555557,52.63158,57.14286,50,50,57.894737,31.578945,52.380955,55,85,57.894737,57.14286,54.545456,75,40,50,65,50,55,50,52.380955,47.61905,71.42857,50,47.61905,52.63158,63.15789,47.61905,60.000004,57.894737,55,65,57.894737,60.000004,47.61905,60.000004,54.545456,55.555557,80.952385,63.15789,60.000004,71.42857,45,60.000004,57.14286,66.66667,45,55,63.15789,55,70,57.14286,47.61905,55,68.42105
71.42857,70,70,78.94737,68.42105,73.68421,66.66667,80,57.14286,61.904762,60.000004,68.181816,55,52.380955,65,61.904762,70,55,60.000004,78.94737,63.636364,65,61.904762,61.904762,65,60.000004,66.66667,70,70,55,71.42857,63.636364,80,65,66.66667,61.904762,55,65,65,60.000004,52.63158,66.66667,52.63158,63.15789,66.66667,61.904762,61.904762,65,63.15789,65,80.952385,61.904762,60.000004,65,75,65,59.090908,70,66.66667,60.000004,55,52.380955,65,75,57.894737,57.894737,60.000004,68.181816,60.000004,68.181816,60.000004,60.000004,70,66.66667,71.42857,65,61.904762,57.14286,71.42857,80,70,66.66667,75,60.000004,60.000004,61.904762,70,60.000004,57.14286,70,60.000004,70,77.77778,57.894737,60.000004,70
72.72727,65,65,78.94737,60.000004,65,57.894737,80,55,55,60.000004,70,47.368423,55.555557,63.15789,57.894737,73.68421,55,55,80.952385,63.15789,55,63.15789,63.15789,65,57.894737,63.15789,65,73.68421,50,73.68421,63.15789,73.68421,63.15789,60.000004,55.555557,65,66.66667,65,66.66667,60.000004,65,52.380955,60.000004,60.000004,55,57.894737,61.904762,60.000004,61.11111,89.47369,63.15789,55,55,75,60.000004,52.63158,65,60.000004,55,55,57.894737,55,73.68421,57.14286,55,57.14286,68.42105,65,57.894737,65,65,75,57.894737,65,60.000004,65,52.380955,73.68421,84.210526,65,63.15789,78.94737,57.14286,50,57.894737,70,59.090908,63.15789,63.15789,55,70,71.42857,57.894737,55,73.68421
70,55,55,76.190475,47.61905,45,55,73.68421,55,55,52.63158,55,55,52.380955,65,52.63158,50,50,42.857143,75,60.000004,55,57.14286,61.904762,47.368423,57.14286,50,60.000004,66.66667,52.63158,33.333336,55,75,52.380955,55,50,57.14286,57.894737,55,50,50,55,47.368423,50,55,50,52.63158,57.894737,50,47.61905,80,50,47.368423,50,70,50,55,60.000004,44.444447,55,52.63158,50,60.000004,63.15789,47.368423,45,47.368423,57.14286,55,50,73.68421,55,55.555557,57.894737,57.894737,50,55,52.63158,60.000004,78.94737,55,52.380955,70,55,55,52.380955,63.15789,52.63158,52.63158,57.894737,47.368423,63.15789,70,47.61905,42.105263,70
75,63.15789,57.14286,80,50,57.14286,60.000004,77.27273,57.14286,61.904762,61.904762,55,63.15789,50,66.66667,65,60.000004,55,52.63158,85,65,55,63.15789,47.368423,57.14286,57.14286,60.000004,65,70,61.904762,60.000004,60.000004,75,55,60.000004,55,60.000004,65,66.66667,55,55,60.000004,55,60.000004,65,50,55,55,61.904762,60.000004,80,65,55,57.894737,75,63.15789,52.380955,63.15789,60.000004,68.42105,55,60.000004,65,71.42857,60.000004,52.380955,61.904762,66.66667,61.11111,60.000004,71.42857,55,65,60.000004,60.000004,65,61.11111,63.15789,70.588234,80.952385,50,55,76.190475,65,57.894737,60.000004,63.15789,52.380955,52.380955,61.904762,57.894737,70,66.66667,57.14286,47.61905,71.42857
71.42857,65,60.000004,75,52.380955,55,60.000004,78.94737,55,52.380955,60.000004,55,52.380955,52.380955,71.42857,57.14286,70,52.380955,47.61905,80,65,50,60.000004,52.380955,61.904762,50,60.000004,66.66667,75,55,50,60.000004,76.190475,60.000004,57.14286,60.000004,55,60.000004,70,52.380955,57.14286,57.14286,47.61905,60.000004,80.952385,52.380955,52.380955,57.14286,60.000004,60.000004,55,60.000004,55,57.14286,75,60.000004,55,57.14286,60.000004,68.42105,52.380955,57.14286,63.15789,70,57.14286,50,52.63158,60.000004,57.14286,47.61905,73.68421,57.14286,70,60.000004,70,65,61.904762,57.14286,63.636364,84.210526,60.000004,63.15789,75,61.904762,52.380955,60.000004,65,47.368423,60.000004,65,52.380955,70,28.57143,52.63158,55,71.42857
