cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
33.333336,35,45,47.368423,44.444447,30.000002,31.578945,36.842106,25,26.31579,30.000002,35,57.14286,30.000002,35,26.31579,30.000002,31.818182,28.57143,30.000002,35,25,25,45,28.57143,26.31579,25,30.000002,40,30.000002,25,33.333336,30.000002,30.000002,40.909092,28.57143,25,33.333336,30.000002,57.894737,28.57143,25,28.57143,30.000002,33.333336,35,26.31579,30.000002,26.31579,25,26.31579,25,33.333336,26.31579,30.000002,26.31579,33.333336,10.526316,45,33.333336,45,33.333336,33.333336,26.31579,30.000002,30.000002,30.000002,25,30.000002,35,25,30.000002,33.333336,50,30.000002,30.000002,30.000002,36.842106,35,33.333336,25,35,33.333336,33.333336,26.31579,36.842106,28.57143,30.000002,35,28.57143,33.333336,28.57143,30.000002,35,27.777779,33.333336
33.333336,35,47.368423,57.14286,52.380955,26.31579,38.095238,47.368423,30.000002,28.57143,30.000002,26.31579,26.31579,28.57143,40,28.57143,60.000004,30.000002,30.000002,25,30.000002,30.000002,31.578945,45,33.333336,30.000002,30.000002,30.000002,45,30.000002,25,30.000002,25,30.000002,35,26.31579,33.333336,30.000002,30.000002,57.14286,26.31579,30.000002,22.222223,31.578945,30.000002,36.842106,28.57143,28.57143,30.000002,30.000002,25,33.333336,27.777779,30.000002,30.000002,30.000002,31.578945,25,44.444447,25,47.368423,30.000002,30.000002,26.31579,25,30.000002,26.31579,31.578945,30.000002,33.333336,30.000002,30.000002,31.578945,60.000004,25,30.000002,28.57143,45,40,30.000002,25,40,30.000002,40,25,45,30.000002,28.57143,30.000002,30.000002,26.31579,26.31579,21.052631,30.000002,35,36.842106
30.000002,36.363636,30.000002,50,52.380955,28.57143,31.578945,47.61905,21.052631,35,28.57143,28.57143,33.333336,26.31579,31.578945,30.000002,30.000002,15.789473,30.000002,31.578945,47.368423,28.57143,26.31579,47.61905,55,30.000002,25,40,47.61905,25,26.31579,30.000002,26.31579,25,26.31579,30.000002,30.000002,26.31579,31.578945,57.894737,25,28.57143,36.363636,16.666668,30.000002,36.363636,35,26.31579,33.333336,30.000002,30.000002,25,30.000002,30.000002,26.31579,26.31579,26.31579,33.333336,47.61905,26.31579,50,30.000002,26.31579,36.363636,30.000002,30.000002,25,33.333336,35,30.000002,25,31.578945,33.333336,57.14286,30.000002,35,31.578945,40,35,26.31579,35,33.333336,26.31579,35,25,47.61905,26.31579,26.31579,25,38.095238,30.000002,28.57143,35,35,30.000002,40
33.333336,40,30.000002,52.380955,47.61905,26.31579,28.57143,42.105263,28.57143,25,30.000002,30.000002,26.31579,28.57143,38.095238,30.000002,26.31579,28.57143,28.57143,30.000002,45,26.31579,30.000002,45.454548,60.000004,25,30.000002,30.000002,42.857143,28.57143,28.57143,30.000002,30.000002,30.000002,31.578945,25,25,26.31579,30.000002,57.14286,25,26.31579,27.777779,25,35,36.842106,28.57143,30.000002,26.31579,25,21.052631,30.000002,28.57143,30.000002,33.333336,28.57143,35,30.000002,45,30.000002,47.61905,30.000002,25,28.57143,25,30.000002,30.000002,26.31579,25,31.578945,30.000002,25,26.31579,52.63158,25,25,25,36.842106,36.842106,25,33.333336,35,31.818182,40,30.000002,40,28.57143,28.57143,25,26.31579,35,25,28.57143,30.000002,31.578945,42.857143
26.31579,31.578945,31.578945,42.105263,50,33.333336,35,50,26.31579,30.000002,35,35,30.000002,35,36.842106,31.578945,36.363636,33.333336,30.000002,33.333336,50,33.333336,33.333336,45,33.333336,35,33.333336,30.000002,40,26.31579,30.000002,31.578945,30.000002,30.000002,40,35,33.333336,30.000002,35,60.000004,30.000002,33.333336,30.000002,30.000002,65,36.842106,26.31579,42.105263,33.333336,28.57143,30.000002,30.000002,30.000002,33.333336,35,31.578945,31.578945,35,47.61905,33.333336,47.368423,33.333336,33.333336,31.578945,33.333336,31.578945,33.333336,33.333336,33.333336,36.842106,31.578945,28.57143,30.000002,57.14286,35,30.000002,30.000002,45,35,31.578945,35,35,30.000002,42.857143,33.333336,45,33.333336,30.000002,30.000002,30.000002,31.578945,35,22.222223,30.000002,35,36.842106
35,40,38.095238,30.000002,52.63158,30.000002,33.333336,47.61905,30.000002,35,31.578945,33.333336,30.000002,30.000002,42.105263,38.095238,30.000002,30.000002,31.578945,30.000002,52.380955,33.333336,38.095238,47.368423,35,35,35,33.333336,45,30.000002,30.000002,40.909092,33.333336,33.333336,42.857143,33.333336,35,36.363636,38.095238,60.000004,33.333336,35,33.333336,30.000002,33.333336,40,35,57.14286,30.000002,30.000002,30.000002,33.333336,33.333336,31.578945,38.095238,33.333336,42.857143,36.842106,47.368423,35,50,30.000002,30.000002,36.363636,45,40.909092,38.095238,35,40,40.909092,33.333336,30.000002,33.333336,52.63158,30.000002,31.578945,33.333336,47.61905,40,33.333336,35,40,30.000002,45,38.095238,45,38.095238,33.333336,33.333336,35,40,33.333336,28.57143,35,40,42.105263
26.31579,38.095238,35,30.000002,50,30.000002,25,45,26.31579,25,30.000002,26.31579,30.000002,30.000002,35,30.000002,30.000002,26.31579,28.57143,26.31579,42.105263,26.31579,31.578945,40,33.333336,25,33.333336,31.578945,42.105263,30.000002,26.31579,31.578945,25,30.000002,35,33.333336,28.57143,21.052631,26.31579,55.555557,30.000002,30.000002,31.578945,30.000002,30.000002,35,30.000002,57.894737,28.57143,26.31579,28.57143,30.000002,30.000002,33.333336,35,31.578945,30.000002,35,40,30.000002,50,30.000002,30.000002,26.31579,31.578945,33.333336,25,30.000002,26.31579,31.578945,30.000002,26.31579,30.000002,50,30.000002,30.000002,30.000002,36.842106,40,30.000002,33.333336,35,30.000002,40,63.15789,36.842106,30.000002,26.31579,26.31579,33.333336,35,31.578945,30.000002,33.333336,31.578945,40
30.000002,33.333336,35,30.000002,50,38.095238,35,45,33.333336,33.333336,30.000002,31.578945,40.909092,30.000002,42.857143,35,30.000002,33.333336,33.333336,35,50,25,33.333336,47.61905,20,35,30.000002,33.333336,45.454548,36.363636,33.333336,27.777779,36.363636,30.000002,33.333336,35,50,31.578945,35,57.894737,40,38.095238,33.333336,33.333336,33.333336,42.857143,30.000002,55,35,28.57143,30.000002,35,30.000002,28.57143,30.000002,31.818182,35,35,52.380955,35,45.454548,30.000002,30.000002,26.31579,33.333336,31.578945,38.095238,30.000002,36.363636,36.842106,35,28.57143,30.000002,56.521736,33.333336,33.333336,31.578945,47.61905,35,35,31.578945,42.857143,30.000002,40,38.095238,45,30.000002,30.000002,42.857143,35,30.000002,33.333336,33.333336,31.578945,31.578945,45.454548
30.000002,31.578945,22.222223,23.809525,47.368423,25,28.57143,42.105263,28.57143,26.31579,28.57143,25,25,25,31.578945,26.31579,30.000002,21.052631,26.31579,25,42.105263,30.000002,26.31579,33.333336,28.57143,25,30.000002,25,36.842106,25,25,28.57143,26.31579,25,30.000002,25,44.444447,25,25,57.894737,25,25,25,30.000002,26.31579,27.777779,25,47.368423,25,25,25,25,25,21.052631,30.000002,26.31579,30.000002,27.777779,42.105263,25,63.636364,28.57143,28.57143,30.000002,25,25,25,25,25,30.000002,25,30.000002,28.57143,55.555557,28.57143,28.57143,25,31.578945,35,25,28.57143,26.31579,25,35,30.000002,42.857143,26.31579,28.57143,28.57143,25,31.578945,26.31579,30.000002,33.333336,26.31579,36.842106
35,35,35,31.578945,50,30.000002,26.31579,45,31.578945,30.000002,35,30.000002,30.000002,35,42.105263,35,30.000002,33.333336,33.333336,35,47.368423,30.000002,35,47.368423,30.000002,26.31579,30.000002,35,47.368423,31.578945,30.000002,31.578945,30.000002,31.578945,40,30.000002,40,30.000002,31.578945,59.090908,31.578945,30.000002,35,33.333336,47.61905,40,35,57.894737,35,30.000002,25,33.333336,26.31579,35,31.578945,33.333336,40,35,47.61905,33.333336,55,31.578945,26.31579,30.000002,35,36.842106,31.578945,33.333336,33.333336,35,30.000002,30.000002,30.000002,55,26.31579,35,31.578945,42.105263,40,35,31.578945,36.842106,30.000002,40,30.000002,45,30.000002,31.578945,38.88889,35,35,33.333336,33.333336,31.578945,36.842106,42.105263
