cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
15.000001,15.789473,30.000002,10.526316,15.789473,19.047619,15.000001,26.31579,31.578945,10.526316,15.789473,10.526316,10.526316,15.000001,15.000001,36.842106,15.000001,15.000001,11.111112,30.000002,28.57143,10.526316,25,10.526316,20,10.526316,15.000001,10.526316,10.526316,15.000001,25,15.000001,15.789473,15.000001,11.111112,15.000001,27.777779,20,20,15.000001,25,15.000001,27.777779,10.526316,20,15.000001,19.047619,15.000001,15.000001,15.000001,20,25,10.526316,27.777779,15.000001,20,15.789473,10.526316,15.000001,15.000001,15.000001,15.000001,15.000001,15.000001,15.000001,25,15.000001,10.526316,10.526316,21.052631,15.000001,15.000001,15.000001,20,20,20,15.000001,15.000001,15.789473,15.789473,15.789473,20,10.526316,10,15.000001,15.000001,19.047619,10.526316,15.000001,15.789473,11.111112,10.526316,60.000004,11.111112,20,15.000001
31.818182,20,30.000002,20,23.809525,25,23.809525,38.095238,36.842106,20,20,25,21.052631,20,20,42.105263,20,20,25,35,15.000001,23.809525,25,25,20,20,23.809525,25,23.809525,20,30.000002,19.047619,20,20,23.809525,23.809525,40,30.000002,23.809525,20,40,20,40,25,30.000002,23.809525,20,23.809525,25,21.052631,21.052631,35,25,42.857143,25,33.333336,23.809525,23.809525,25,21.052631,20,21.052631,23.809525,20,55,31.578945,20,23.809525,20,33.333336,23.809525,21.052631,23.809525,30.000002,25,28.57143,21.052631,20,33.333336,28.57143,25,23.809525,20,23.809525,25,20,20,21.052631,23.809525,23.809525,23.809525,25,25,23.809525,25,25
18.181818,25,21.052631,25,25,23.809525,21.052631,35,36.842106,22.727274,25,20,22.727274,20,19.047619,45,20,20,38.095238,31.578945,20,20,30.000002,23.809525,25,23.809525,20,20,20,25,26.31579,21.052631,20,23.809525,20,23.809525,40,30.000002,20,25,20,20,28.57143,20,35,20,20,20,30.000002,20,23.809525,35,23.809525,42.105263,20,28.57143,20,20,28.57143,23.809525,25,15.789473,21.052631,20,71.42857,30.000002,21.052631,20,25,30.000002,21.052631,23.809525,21.052631,25,28.57143,28.57143,28.57143,20,25,28.57143,25,25,23.809525,21.052631,23.809525,23.809525,23.809525,23.809525,21.052631,20,25,20,23.809525,25,19.047619,20
30.434782,19.047619,23.809525,28.57143,19.047619,15.789473,19.047619,30.000002,33.333336,20,15.000001,20,57.894737,19.047619,25,40.909092,15.000001,23.809525,33.333336,20,15.000001,20,23.809525,15.789473,19.047619,23.809525,15.789473,23.809525,20,15.789473,33.333336,15.000001,20,20,20,15.789473,38.095238,23.809525,21.052631,23.809525,20,20,20,20,28.57143,15.000001,15.789473,16.666668,23.809525,20,20,28.57143,20,35,20,21.052631,19.047619,20,21.052631,15.789473,15.000001,20,25,20,26.31579,25,19.047619,20,19.047619,30.000002,21.052631,20,20,25,35,25,20,15.000001,19.047619,20,20,20,20,20,15.789473,15.789473,15.789473,19.047619,19.047619,19.047619,20,20,15.789473,20,20,23.809525
21.052631,21.052631,20,42.105263,15.789473,15.789473,16.666668,20,35,15.789473,25,25,19.047619,21.052631,20,15.789473,15.789473,15.789473,27.777779,20,0,15.000001,22.222223,15.000001,65,15.789473,15.789473,20,20,23.809525,26.31579,15.789473,20,15.789473,15.789473,20,40,30.000002,27.272728,30.000002,19.047619,40,28.57143,20,30.000002,28.57143,19.047619,35,31.578945,20,21.052631,15.789473,20,20,20,21.052631,15.789473,20,25,23.809525,20,20,25,15.789473,15.789473,31.578945,15.789473,15.000001,20,36.363636,27.272728,20,20,30.000002,31.578945,20,15.789473,20,21.052631,15.789473,23.809525,15.789473,15.789473,15.789473,20,23.809525,20,25,20,25,20,20,23.809525,23.809525,15.789473,15.789473
25,21.052631,25,38.095238,21.052631,20,27.272728,25,35,21.052631,20,30.000002,21.052631,20,15.789473,21.052631,25,15.789473,30.000002,15.789473,21.052631,20,25,28.57143,63.15789,25,23.809525,25,20,20,30.000002,20,20,23.809525,20,21.052631,36.842106,26.31579,21.052631,31.578945,21.052631,35,30.000002,21.052631,31.578945,22.222223,20,33.333336,26.31579,21.052631,20,20,20,21.052631,21.052631,30.000002,20,25,25,25,21.052631,20,30.000002,20,23.809525,26.31579,20,21.052631,23.809525,30.000002,21.052631,20,20,26.31579,31.578945,15.789473,28.57143,21.052631,20,20,21.052631,20,23.809525,23.809525,25,25,15.789473,25,20,21.052631,20,21.052631,25,15.789473,20,23.809525
28.57143,33.333336,15.789473,45,20,20,20,20,35,20,21.052631,28.57143,20,20,23.809525,20,20,20,40.909092,25,20,21.052631,30.000002,10.526316,60.000004,23.809525,20,25,20,30.000002,30.000002,28.57143,25,21.052631,20,15.000001,45.454548,25,25,35,28.57143,40,31.818182,20,30.000002,31.818182,25,21.052631,35,20,25,23.809525,20,23.809525,25,25,22.727274,11.111112,15.000001,20,23.809525,15.789473,23.809525,20,25,20,21.052631,23.809525,10.526316,33.333336,28.57143,20,25,31.818182,38.095238,20,20,20,11.111112,23.809525,30.000002,20,23.809525,20,20,20,15.789473,25,20,27.272728,28.57143,20,21.052631,36.363636,15.000001,15.789473
30.000002,20,21.052631,36.842106,25,20,20,23.809525,40,21.052631,20,28.57143,20,25,15.789473,20,25,20,31.578945,20,20,23.809525,30.000002,23.809525,68.42105,16.666668,20,25,20,26.31579,30.000002,21.052631,23.809525,25,25,25,36.842106,20,15.789473,28.57143,20,40,28.57143,19.047619,33.333336,25,20,35,35,20,20,20,25,30.000002,20,28.57143,21.052631,28.57143,28.57143,23.809525,20,27.272728,30.000002,15.789473,20,23.809525,23.809525,15.789473,20,35,20,25,20,30.000002,40.909092,21.052631,25,20,20,23.809525,21.052631,20,25,25,15.789473,21.052631,25,30.000002,20,20,20,28.57143,20,26.31579,20,28.57143
23.809525,21.052631,23.809525,45,21.052631,21.052631,25,21.052631,45.454548,25,28.57143,26.31579,20,20,23.809525,25,25,23.809525,40,23.809525,26.31579,25,30.000002,25,70,23.809525,25,25,25,30.000002,33.333336,21.052631,23.809525,25,26.31579,20,45,23.809525,25,23.809525,23.809525,45,25,25,35,28.57143,21.052631,40.909092,38.095238,25,20,25,25,25,25,30.000002,28.57143,20,25,21.052631,25,21.052631,26.31579,25,25,21.052631,23.809525,27.272728,20,38.095238,25,20,21.052631,26.31579,40,20,26.31579,23.809525,23.809525,25,28.57143,20,25,28.57143,23.809525,25,20,31.578945,25,25,25,25,21.052631,31.578945,25,21.052631
25,28.57143,21.052631,42.105263,23.809525,23.809525,28.57143,23.809525,36.842106,25,25,26.31579,25,25,25,25,20,25,36.363636,25,25,20,30.000002,25,42.857143,25,25,33.333336,21.052631,31.578945,35,25,21.052631,25,21.052631,28.57143,42.857143,26.31579,21.052631,21.052631,23.809525,21.052631,30.000002,25,31.578945,30.000002,30.000002,35,38.095238,20,21.052631,25,25,25,28.57143,30.000002,23.809525,28.57143,20,25,35,27.272728,31.578945,28.57143,50,28.57143,23.809525,21.052631,25,33.333336,21.052631,21.052631,25,25,36.842106,25,25,21.052631,25,25,26.31579,25,21.052631,25,26.31579,25,26.31579,38.095238,23.809525,25,30.000002,30.000002,20,35,20,25
21.052631,20,25,45.454548,21.052631,21.052631,21.052631,25,40,23.809525,25,25,25,26.31579,25,23.809525,25,25,36.842106,25,25,42.857143,36.363636,25,25,28.57143,20,21.052631,33.333336,33.333336,35,25,26.31579,23.809525,30.000002,21.052631,40,28.57143,25,23.809525,21.052631,28.57143,25,28.57143,33.333336,38.095238,20,38.095238,26.31579,25,25,23.809525,25,21.052631,26.31579,25,25,26.31579,31.818182,25,25,21.052631,28.57143,25,45,21.052631,25,25,28.57143,35,25,21.052631,20,28.57143,42.857143,25,20,28.57143,21.052631,20,28.57143,25,25,23.809525,14.285715,25,25,33.333336,35,25,21.052631,25,42.857143,38.095238,21.052631,25
27.272728,20,21.052631,38.88889,20,20,20,20,35,25,15.789473,22.222223,20,23.809525,20,21.052631,25,15.789473,35,15.789473,38.095238,36.842106,26.31579,25,35,21.052631,15.789473,28.57143,35,26.31579,30.000002,20,23.809525,16.666668,25,20,36.842106,25,21.052631,31.578945,15.789473,20,25,21.052631,26.31579,25,21.052631,21.052631,15.000001,21.052631,21.052631,20,20,23.809525,20,26.31579,25,20,21.052631,21.052631,23.809525,25,30.000002,21.052631,23.809525,21.052631,21.052631,20,23.809525,31.578945,21.052631,23.809525,21.052631,21.052631,31.578945,20,21.052631,20,23.809525,21.052631,21.052631,21.052631,20,21.052631,15.789473,20,25,27.777779,21.052631,15.789473,25,21.052631,45,26.31579,20,21.052631
21.052631,21.052631,25,50,21.052631,20,20,20,38.095238,20,25,25,21.052631,21.052631,20,20,23.809525,25,33.333336,20,25,36.842106,28.57143,20,66.66667,20,20,28.57143,33.333336,30.000002,31.578945,21.052631,20,23.809525,25,20,36.842106,28.57143,21.052631,30.000002,33.333336,20,28.57143,23.809525,31.578945,26.31579,20,23.809525,20,25,23.809525,20,19.047619,20,20,25,20,25,20,25,20,20,25,20,21.052631,28.57143,23.809525,20,20,26.31579,28.57143,20,19.047619,19.047619,38.095238,25,20,20,20,23.809525,28.57143,25,19.047619,23.809525,20,20,28.57143,38.095238,9.523809,20,20,23.809525,25,35,20,23.809525
28.57143,28.57143,25,45,25,25,25,25,42.857143,23.809525,25,26.31579,25,25,20,25,21.052631,23.809525,38.095238,23.809525,25,40,33.333336,25,21.052631,25,20,26.31579,40,33.333336,33.333336,25,21.052631,25,30.000002,25,45.454548,25,28.57143,42.857143,73.68421,21.052631,25,20,33.333336,36.363636,28.57143,25,25,25,21.052631,25,25,25,30.000002,28.57143,25,21.052631,21.052631,25,21.052631,25,30.000002,23.809525,20,25,20,21.052631,25,33.333336,28.57143,21.052631,25,25,36.842106,25,28.57143,25,25,25,26.31579,28.57143,21.052631,25,23.809525,21.052631,30.000002,38.095238,25,25,28.57143,25,23.809525,33.333336,25,25
31.578945,21.052631,25,54.545456,33.333336,35,20,23.809525,31.578945,21.052631,35,40,35,31.578945,30.000002,23.809525,25,21.052631,35,40,21.052631,26.31579,42.105263,30.000002,30.000002,36.842106,25,40,38.095238,40,30.000002,20,30.000002,31.578945,25,35,42.105263,25,40,38.095238,23.809525,38.095238,21.052631,40,30.000002,31.578945,20,25,50,35,25,25,40,33.333336,31.578945,42.105263,20,38.095238,35,21.052631,35,16.666668,26.31579,25,35,36.842106,15.789473,38.095238,31.578945,30.000002,38.095238,20,40,30.000002,38.095238,35,40,21.052631,21.052631,20,28.57143,21.052631,20,21.052631,31.578945,25,40.909092,38.095238,33.333336,36.842106,40,40,25,45,21.052631,25
35,20,28.57143,40,25,21.052631,25,10,23.809525,23.809525,15.789473,20,31.578945,15.000001,20,21.052631,15.000001,19.047619,22.222223,15.789473,15.789473,15.000001,20,26.31579,15.789473,25,15.000001,20,15.000001,25,21.052631,21.052631,25,35,35,21.052631,45,26.31579,30.000002,35,15.789473,25,26.31579,21.052631,35,21.052631,28.57143,21.052631,10,30.000002,15.000001,15.000001,31.578945,15.000001,15.000001,28.57143,15.789473,25,30.000002,28.57143,15.789473,19.047619,23.809525,25,15.789473,28.57143,19.047619,25,23.809525,26.31579,20,15.789473,35,19.047619,31.578945,15.000001,45,28.57143,15.000001,15.789473,15.000001,28.57143,10.526316,26.31579,15.000001,14.285715,27.777779,25,21.052631,31.578945,15.000001,20,22.222223,31.578945,19.047619,15.000001
45,25,22.222223,42.105263,61.904762,38.095238,25,40,28.57143,21.052631,25,30.000002,42.857143,42.857143,23.809525,25,27.272728,35,42.857143,28.57143,30.000002,23.809525,33.333336,23.809525,23.809525,15.000001,25,25,25,25,33.333336,25,30.000002,28.57143,30.000002,25,47.61905,40,31.818182,40,38.095238,25,40.909092,25,45,45.454548,26.31579,42.857143,28.57143,20,36.363636,30.000002,25,28.57143,25,25,28.57143,28.57143,35,35,23.809525,25,38.095238,25,23.809525,25,30.000002,26.31579,25,33.333336,30.000002,23.809525,28.57143,25,40,25,35,30.000002,25,36.842106,31.578945,26.31579,28.57143,36.363636,25,25,28.57143,42.857143,42.857143,38.095238,38.095238,28.57143,23.809525,42.857143,36.363636,35
35,25,23.809525,33.333336,75,20,25,25,21.052631,25,23.809525,25,21.052631,25,21.052631,21.052631,21.052631,23.809525,35,25,21.052631,25,31.578945,21.052631,25,25,20,30.000002,28.57143,28.57143,27.777779,23.809525,25,25,30.000002,23.809525,21.052631,25,21.052631,33.333336,25,30.000002,25,25,25,26.31579,21.052631,100,21.052631,25,25,20,26.31579,40,40,25,25,25,25,28.57143,25,25,25,25,25,26.31579,36.842106,23.809525,20,26.31579,25,25,21.052631,20,25,23.809525,45,21.052631,25,23.809525,25,28.57143,35,25,28.57143,28.57143,26.31579,31.578945,26.31579,25,25,15.789473,26.31579,25,21.052631,21.052631
