cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
36,10.526316,5.263158,10.526316,10.526316,5.555556,5.263158,19.047619,14.285715,5.555556,18.181818,15.000001,5.555556,14.285715,5.555556,15.000001,10.526316,5.263158,15.000001,19.047619,5.555556,5,15.000001,10.526316,14.285715,19.047619,14.285715,5.263158,19.047619,10.526316,15.000001,19.047619,15.000001,14.285715,5.555556,15.000001,15.000001,10.526316,10,19.047619,15.000001,10.526316,19.047619,10.526316,15.000001,5.555556,0,15.000001,0,20,5.555556,5.555556,15.000001,22.727274,5.555556,9.090909,15.000001,10.526316,10.526316,4.7619047,5.555556,5.263158,5.555556,5.263158,5.555556,15.000001,11.111112,10.526316,15.000001,10.526316,19.047619,0,15.000001,5.555556,10.526316,18.181818,15.000001,0,14.285715,15.000001,19.047619,15.000001,5.263158,10.526316,5.263158,5.263158,5.555556,5.555556,15.000001,15.000001,15.000001,15.789473,19.047619,10.526316,15.000001,15.000001
39.285713,13.636364,10.526316,10.526316,18.181818,10.526316,10.526316,10.526316,10.526316,18.181818,10.526316,10,14.285715,5.555556,15.000001,10.526316,15.000001,5.263158,5.555556,15.000001,15.000001,10.526316,19.047619,19.047619,10.526316,5.555556,0,5.555556,5.555556,5.263158,10.526316,0,10.526316,15.000001,15.000001,5.555556,15.000001,5.263158,10.526316,19.047619,15.000001,10,5.555556,10.526316,5.263158,10.526316,19.047619,15.000001,5.555556,14.285715,15.000001,19.047619,19.047619,10.526316,15.000001,15.000001,14.285715,14.285715,10.526316,5.555556,19.047619,10.526316,10.526316,5.555556,5.263158,10,0,10,15.000001,5.555556,10.526316,15.000001,10,15.000001,14.285715,5.555556,10.526316,14.285715,10.526316,10.526316,10.526316,5.263158,20,14.285715,10.526316,5.555556,19.047619,15.000001,10,5.263158,22.727274,0,10.526316,10.526316,5.555556,5.555556
27.272728,19.047619,15.000001,19.047619,10.526316,15.000001,10.526316,10.526316,0,15.000001,10.526316,10.526316,15.000001,19.047619,14.285715,14.285715,14.285715,10.526316,10.526316,15.000001,14.285715,15.000001,0,10,5.555556,10.526316,10,5.263158,14.285715,0,5.263158,10.526316,19.047619,10.526316,10.526316,10,5.555556,5.263158,15.000001,10,10.526316,10.526316,15.000001,15.000001,15.000001,14.285715,10.526316,10.526316,10.526316,0,5.555556,19.047619,10,10.526316,15.000001,19.047619,15.000001,10.526316,10.526316,10,14.285715,10.526316,5.555556,10,5.555556,19.047619,15.000001,10.526316,10.526316,10,15.000001,5.263158,10.526316,5.555556,15.789473,5.555556,14.285715,5.263158,10.526316,5.263158,19.047619,15.000001,14.285715,5.263158,10,15.000001,15.789473,5.263158,0,19.047619,10.526316,10,10.526316,15.000001,5.263158,5.263158
37.037037,19.047619,10,10,15.000001,5.263158,15.000001,14.285715,10.526316,10,10.526316,19.047619,10.526316,19.047619,15.000001,5.263158,14.285715,14.285715,15.000001,10.526316,0,0,5.555556,5.263158,10.526316,5.263158,10.526316,0,5.555556,9.523809,10.526316,10.526316,14.285715,15.000001,14.285715,10.526316,10.526316,15.000001,14.285715,5.263158,0,10.526316,14.285715,10.526316,10.526316,10.526316,14.285715,10,5.555556,4.7619047,5.263158,5.555556,10.526316,15.000001,15.000001,22.727274,10.526316,10.526316,14.285715,5.555556,15.000001,5.263158,10,10.526316,10.526316,19.047619,5.555556,14.285715,5.263158,10.526316,15.000001,5.555556,10,5,14.285715,14.285715,10.526316,14.285715,5.555556,10.526316,10,10.526316,15.000001,5.555556,15.000001,10,15.000001,15.000001,14.285715,10.526316,19.047619,10.526316,11.111112,10,10,5.555556
30.434782,15.000001,10.526316,10,18.181818,15.000001,5.555556,10.526316,15.000001,15.000001,19.047619,14.285715,14.285715,5.263158,15.000001,10,5.555556,19.047619,10,10,10.526316,14.285715,18.181818,10,10,9.523809,5.555556,9.523809,10.526316,19.047619,14.285715,15.000001,15.000001,14.285715,15.000001,10,19.047619,15.000001,10.526316,15.000001,0,14.285715,19.047619,14.285715,10,10,10.526316,15.000001,5.263158,15.000001,15.000001,19.047619,10,15.000001,5.555556,10.526316,15.000001,21.73913,5,19.047619,22.727274,15.000001,15.000001,5,10,5.263158,15.000001,10.526316,10.526316,5.263158,9.523809,15.000001,0,15.000001,10.526316,10.526316,18.181818,5.263158,14.285715,14.285715,10.526316,5.263158,10,15.000001,15.000001,22.727274,19.047619,19.047619,15.000001,15.000001,10.526316,15.000001,5.555556,15.000001,10.526316,19.047619
30.769232,0,10.526316,11.111112,15.789473,5.555556,14.285715,10.526316,15.000001,0,18.181818,5.882353,0,5,22.727274,10.526316,19.047619,19.047619,19.047619,4.7619047,0,10.526316,5,0,5.263158,0,9.523809,5.263158,15.000001,15.789473,23.809525,15.000001,0,0,5.555556,15.789473,20,10.526316,0,10.526316,0,10.526316,10.526316,20,20,0,0,10.526316,0,15.000001,5,11.111112,19.047619,22.727274,15.000001,15.000001,0,15.000001,0,15.000001,0,15.000001,10.526316,19.047619,5.882353,0,19.047619,15.000001,5,10,15.000001,5.555556,10.526316,0,15.000001,9.523809,14.285715,15.000001,15.000001,10.526316,15.000001,19.047619,5,19.047619,19.047619,0,0,15.000001,15.000001,11.111112,22.727274,19.047619,15.000001,15.000001,22.727274,0
28.57143,22.727274,4.7619047,18.181818,5.263158,0,0,0,10,0,0,0,5.263158,0,5.555556,19.047619,15.000001,20,0,0,10,18.181818,0,9.523809,4.7619047,0,0,10,5,5,27.272728,10.526316,9.523809,0,30.434782,10.526316,5,14.285715,0,11.111112,15.789473,0,19.047619,20,23.809525,0,15.789473,0,0,25,0,14.285715,10.526316,15.789473,15.789473,20,0,23.809525,10,15.789473,0,11.111112,19.047619,15.789473,10,13.636364,10.526316,10,0,0,10,5.263158,20,10,15.000001,5,0,19.047619,10.526316,0,22.727274,15.000001,0,5.882353,15.000001,0,0,10.526316,23.809525,5.263158,20,0,19.047619,0,25,5.263158
26.086956,23.809525,10,10.526316,10,5.263158,0,0,19.047619,9.523809,0,9.523809,10,10,5.263158,10,10.526316,5.263158,10,5,5.555556,19.047619,14.285715,10,5.263158,5.263158,0,0,9.523809,15.000001,19.047619,10,10,10,10.526316,15.789473,5.263158,0,5.263158,10,15.000001,0,5.263158,10,5,5.263158,5.263158,5,10,0,10,10,5.263158,10.526316,21.73913,5.263158,10,10,9.523809,0,14.285715,22.727274,10.526316,10.526316,10.526316,0,10.526316,10.526316,5.263158,10,10,0,10,5.263158,18.181818,5.263158,0,10.526316,5,10,10,10.526316,0,14.285715,16.666668,14.285715,5.555556,5,15.789473,14.285715,19.047619,5.263158,10.526316,14.285715,10,10.526316
33.333336,5.263158,10,10.526316,15.000001,18.181818,10.526316,15.000001,10.526316,10.526316,5.263158,5.555556,14.285715,0,18.181818,19.047619,15.000001,5.263158,10.526316,10,9.523809,10,5.555556,19.047619,5,0,14.285715,10,10.526316,5.555556,5.555556,10,15.000001,5.263158,5.555556,10,10.526316,10,5.555556,14.285715,5.555556,14.285715,10.526316,10,10,22.727274,14.285715,10.526316,5.263158,5.263158,10,15.000001,10,15.000001,15.000001,15.000001,13.636364,5,10.526316,10,5.263158,5.263158,5.263158,14.285715,10,10.526316,14.285715,5.263158,10,5.263158,15.000001,14.285715,15.000001,15.000001,10,14.285715,14.285715,5.263158,15.000001,10,14.285715,0,10.526316,5.555556,14.285715,5.263158,18.181818,21.73913,15.000001,10.526316,10,10.526316,10,5.263158,5.263158,10
36,5,10,10.526316,5.263158,10.526316,10.526316,5.263158,10,14.285715,5.263158,10,19.047619,21.73913,15.000001,10.526316,14.285715,5.555556,14.285715,0,0,10,10,10.526316,5.555556,10.526316,10.526316,5.263158,5.555556,10,10,10,14.285715,5.263158,5.263158,5.263158,10,5.555556,10,5.263158,5,10.526316,15.000001,0,19.047619,5.263158,5.555556,0,5.555556,10.526316,0,5,5.555556,10.526316,15.000001,14.285715,15.000001,10.526316,5.263158,5.555556,15.000001,10.526316,10.526316,0,19.047619,5.263158,10,0,15.000001,0,0,5.263158,5.263158,14.285715,5.263158,10.526316,5.555556,9.523809,5.555556,10,5.555556,14.285715,5.263158,14.285715,14.285715,0,10,5.555556,5.263158,10,5.555556,10.526316,15.000001,14.285715,5.555556,15.000001
